,side_effect,n_instance,auprc,auroc,ap
245,256.0,313.0,0.8829496001562795,0.9078124999999999,0.8859289866591279
246,257.0,1217.0,0.8327379285607173,0.881633714880333,0.8348764230844006
247,258.0,2777.0,0.7757868070081774,0.8397365610537558,0.7784663001873761
248,259.0,1610.0,0.7827174607972125,0.8238530949569911,0.7844701021467966
249,260.0,747.0,0.8436766132332967,0.8859518658734451,0.8457742987653935
250,261.0,1109.0,0.8408796188847286,0.8864946027108189,0.8426443491073923
251,262.0,786.0,0.873826963082045,0.8932355929743068,0.8749300668544823
252,263.0,778.0,0.8605935107891285,0.8793890101170403,0.8637828587684001
253,264.0,588.0,0.8960444909346432,0.9116666666666667,0.8974082768567864
254,265.0,1226.0,0.829270749434114,0.8711834251606978,0.8342663102452749
255,266.0,1274.0,0.8287703225206136,0.879852294921875,0.8340671439364853
256,267.0,4263.0,0.7540467537689981,0.7948880955873963,0.7552500990533376
257,268.0,511.0,0.8305013223722708,0.8690625000000001,0.8443063916452583
258,269.0,1412.0,0.828886241448635,0.8573776479181886,0.8302541998408952
259,271.0,1321.0,0.7993301963071502,0.8335606671213343,0.8012014545805608
260,272.0,4438.0,0.7536573012474399,0.80992608524762,0.7553928378276833
261,273.0,528.0,0.887194654602017,0.9212345679012346,0.8898246796214697
262,274.0,2165.0,0.8142376385199614,0.868728839642967,0.8173493273157235
263,275.0,1368.0,0.8306139051566055,0.8725443786982249,0.8321685209701439
264,277.0,956.0,0.8937756474903804,0.91202216066482,0.8947252627127613
265,278.0,1367.0,0.8481741326081518,0.8866219008264463,0.8495475909058938
266,279.0,1854.0,0.7989825281395041,0.843151918439608,0.8011283849210642
267,280.0,3429.0,0.8014867278134803,0.8436447627643365,0.8038271010370173
268,281.0,3723.0,0.7768564853193223,0.8372893317535238,0.7788506149854456
269,282.0,669.0,0.8113893197487211,0.8698347107438016,0.8211576516136035
270,283.0,2036.0,0.8466736624489937,0.8692659279778393,0.8473003521239488
271,284.0,1155.0,0.8194074830673078,0.8532545591148146,0.8207466415605558
272,285.0,1695.0,0.8235660621465218,0.8537718145993621,0.8249976700016353
273,286.0,1128.0,0.8070184708600077,0.8745447450572321,0.8129510572143888
274,287.0,2319.0,0.752443352942439,0.8079559948979592,0.7539431436981657
275,288.0,943.0,0.8414824370242664,0.8771797530398718,0.8441692612135727
276,289.0,579.0,0.8441556535703282,0.8666789940828402,0.8486335205399866
277,290.0,1437.0,0.8186677825065405,0.8531640624999999,0.8206565133533417
278,291.0,2991.0,0.7837209801089393,0.8193098209933227,0.7845513766650238
279,293.0,2038.0,0.8114836991138458,0.8594942972947497,0.8151347939533258
280,294.0,1358.0,0.7983693655581959,0.841376,0.8037659115161829
281,295.0,3321.0,0.6947875364598424,0.7605759370294065,0.6976540465805104
282,296.0,1409.0,0.8526920502002702,0.8924799999999999,0.855198520899915
283,297.0,2060.0,0.806643693189126,0.8439021876368884,0.8098146145574538
284,298.0,1571.0,0.8580282602227289,0.8815976307355269,0.8592621392052958
285,299.0,716.0,0.8104443058696906,0.8331632653061225,0.8124266751741838
286,300.0,710.0,0.9150020041981399,0.9247173179924618,0.9158299300185326
287,301.0,4018.0,0.7691781552814937,0.810843772249911,0.7699558970856001
288,302.0,1948.0,0.838850449174944,0.8576087871391297,0.8395114430114254
289,303.0,2381.0,0.8325238119122723,0.8688302201815715,0.833583758728829
290,304.0,1064.0,0.7660433727569419,0.8338944533288444,0.7700331294534988
291,305.0,1658.0,0.8508229085421096,0.891004081632653,0.8525926103833618
292,306.0,577.0,0.9021662351998946,0.9164370982552801,0.9035184294609973
293,307.0,5366.0,0.7648569792670652,0.8093120272983574,0.7654541179135036
294,308.0,639.0,0.8394516147368298,0.8727678571428571,0.8421682149009473
295,309.0,492.0,0.8825609473819582,0.8983931947069943,0.8845099887515417
296,310.0,751.0,0.8780385670003633,0.87042597110152,0.8789225102337803
297,311.0,1549.0,0.8009794916670658,0.8390218522372529,0.8026955215153291
298,312.0,2812.0,0.8245812700113462,0.8572892561983472,0.8252276613430463
299,313.0,2314.0,0.7578121739780117,0.7964859008789062,0.75929927844408
300,314.0,3621.0,0.8278972761727135,0.8502781320861679,0.8287875415556507
301,315.0,801.0,0.7510393330561701,0.8359917432914242,0.7614302223362878
302,316.0,1138.0,0.8026427179633188,0.8528931180315263,0.8053227692350307
303,317.0,914.0,0.8319972377641962,0.8581156865886876,0.8340062941988767
304,318.0,2007.0,0.8117704526634627,0.846668945685616,0.8128060951732897
305,319.0,2853.0,0.8207323984157024,0.8561177515336483,0.8215681474310312
306,320.0,1838.0,0.7994986249982743,0.866162341600434,0.8031117133812979
307,321.0,760.0,0.889654188115796,0.923659169550173,0.8975958772282131
308,322.0,520.0,0.8440476795700692,0.8655832703451751,0.8480773247799411
309,323.0,1885.0,0.7734495957187528,0.8116820987654321,0.7773145204515848
310,325.0,1241.0,0.8586062013772191,0.8834134615384616,0.8597452496902813
