,side_effect,n_instance,auprc-0,auprc-1,auprc-2
288,302.0,1948.0,0.7975342125772105,0.828944635135292,0.8289309218902944
289,303.0,2381.0,0.7808376622919286,0.8183997034203321,0.8186327981039812
290,304.0,1064.0,0.8265717658935187,0.8596397317916334,0.8587194500599001
291,305.0,1658.0,0.81585052198724,0.843153935768127,0.8439461118125763
292,306.0,577.0,0.8519421295068947,0.8844576844105516,0.8828843239885557
293,307.0,5366.0,0.7743199016997471,0.7983543035755701,0.798524287838622
294,308.0,639.0,0.8448053858615199,0.8814233391122035,0.8825158607832606
295,309.0,492.0,0.8837856127234248,0.9158710396895214,0.9147602291966864
296,310.0,751.0,0.8439581304587843,0.8726362054244885,0.8722640988788282
297,311.0,1549.0,0.8168895765288171,0.8418159707736017,0.8413116008286511
298,312.0,2812.0,0.793775322086607,0.8261023833544752,0.827917875714486
299,313.0,2314.0,0.7660876113377032,0.7934695489145973,0.7945026949238427
300,314.0,3621.0,0.7920864789898694,0.8204070057545065,0.8197424078923755
301,315.0,801.0,0.825553199840923,0.8594483548322508,0.8592133860902057
302,316.0,1138.0,0.788990640963467,0.8338379014238804,0.834646337505059
303,317.0,914.0,0.8310563859371538,0.8703859808172403,0.8698579421139931
304,318.0,2007.0,0.8007945193632413,0.8389970857655157,0.839745112769309
305,319.0,2853.0,0.785667738480257,0.8222322159022609,0.8215761269439017
306,320.0,1838.0,0.7916734659241262,0.8260542441125516,0.8262218213629675
307,321.0,760.0,0.8582381304398123,0.8876367818487311,0.8878548027794185
308,322.0,520.0,0.8487415080005111,0.8688800351023783,0.8705005927244939
309,323.0,1885.0,0.7671676850219377,0.7995434263644291,0.8012698220747473
310,325.0,1241.0,0.8207151993820718,0.847365883813616,0.8470704437039259
311,326.0,4188.0,0.7827816427876109,0.8077021056985941,0.8087746519040534
312,327.0,310.0,0.8530036924074713,0.8927099588225104,0.8921210369418826
313,328.0,1558.0,0.7720324811157326,0.8097631842226368,0.8102306122667633
314,329.0,3870.0,0.7824390660446779,0.8114348363952766,0.812365155595607
315,330.0,4715.0,0.7276505439333418,0.7582600222973218,0.7583859025872145
316,331.0,2411.0,0.8056007851405002,0.8356673558524095,0.8360724283666232
317,332.0,3388.0,0.7666893033551111,0.8008435900494958,0.8011389450780338
318,334.0,4552.0,0.7872372126321273,0.8216049958978715,0.822806868056621
319,335.0,2031.0,0.8243049110170169,0.8609853544238673,0.8625643883011845
320,336.0,322.0,0.8720262564099953,0.9042744355907372,0.9051403428395224
321,337.0,4442.0,0.7609253110816554,0.7921521712316192,0.7933471115499386
322,338.0,1032.0,0.8164304679731739,0.849306751852937,0.8507932303574629
323,339.0,2654.0,0.7900801148277664,0.8096210665410429,0.8098244185051064
324,340.0,1110.0,0.7726089728354931,0.8056412498283944,0.8057981484712091
325,341.0,3102.0,0.8181101150725172,0.8445691689540502,0.8460561041614942
326,342.0,3898.0,0.7984020221765402,0.8274127033730929,0.8288258407674871
327,343.0,4099.0,0.7323679519532994,0.7621491690952354,0.7635896160139131
328,344.0,1237.0,0.8128396194975496,0.8437681500122014,0.8429161622552973
329,345.0,1011.0,0.8608996054383521,0.8839320123522755,0.8872213907999227
330,346.0,4921.0,0.7677031137769986,0.7994208486540364,0.8003648038408749
331,347.0,1276.0,0.81829348019097,0.8451628083712643,0.8449280293136207
332,349.0,596.0,0.8222801403115134,0.866871246311674,0.8666672202513227
333,350.0,2228.0,0.7770084099552859,0.8128171803951039,0.8131778654197908
334,351.0,1343.0,0.7915371373682636,0.8201555498610964,0.8181638263006845
335,353.0,354.0,0.9069546062569511,0.9285841489284058,0.928981947867489
336,354.0,755.0,0.8327810485632468,0.8657816309695708,0.8653902702422344
337,355.0,904.0,0.8387695776059082,0.8740966999615774,0.8760097379356958
338,356.0,1216.0,0.8006306529440745,0.8267438173014703,0.8273293134632116
339,357.0,1870.0,0.808782681137027,0.8490571202540941,0.8502705570234841
340,358.0,464.0,0.8318470669601974,0.8870946378665984,0.8886215222197021
341,359.0,288.0,0.8641894251689379,0.9026374726237509,0.9041348148815165
342,360.0,734.0,0.7766763759040709,0.8300052165172164,0.8300892831932666
343,361.0,6166.0,0.7547142670055791,0.776997602898174,0.7773730605335705
344,362.0,784.0,0.8483988133025239,0.8740608345037079,0.8746020875905433
345,363.0,2374.0,0.8011793047595964,0.8384866455353688,0.8384565204564369
346,364.0,3618.0,0.7700376771243239,0.80194964005924,0.8025186036109073
347,365.0,3396.0,0.8116622788490788,0.8403585809473382,0.8411647800785981
348,366.0,1500.0,0.7822116106562844,0.8070321824438548,0.808509406292576
349,367.0,1208.0,0.7996104057445521,0.8391523188020603,0.8400213742636703
350,368.0,1304.0,0.8243475602331197,0.8569264125542674,0.8577136378595185
351,369.0,3073.0,0.8117323725003666,0.8424254756665344,0.8417757920954189
352,370.0,2562.0,0.7902872283358695,0.8269137245413216,0.8269941373892709
353,371.0,690.0,0.8408516565606005,0.8676885397981214,0.8681851932572947
354,372.0,414.0,0.8707377523067447,0.8932212131255127,0.8951449270725519
355,373.0,438.0,0.8293708807762853,0.8570159743743075,0.8571027075385568
356,374.0,2149.0,0.8286530872345923,0.8520469492700928,0.8520807358739824
357,375.0,948.0,0.8241930693150181,0.8550972326152655,0.8572444231281339
